Code,Pro_name,Unit_price
4989,LLXBMBCH,54.41
4990,CTJAMETB,104.79
4991,WCAPHIPF,104.16
4992,CZNLOBGQ,115.02
4993,WIHMMFDZ,73.36
4994,MUUQTDJD,44.81
4995,IPCCDMUZ,10.81
4996,VNTQQVNX,48.49
4997,ZLNPWYQA,104.98
4998,ZTUFJJMZ,114.7
4999,AWYYTXPZ,14.29
5000,HESQYXQY,100.93
5001,GZFSIIEP,33.17
5002,WIVYNCTK,79.12
5003,EJDZBSGM,11.85
5004,FFDRFZOV,19.31
5005,YFVMVENV,63.33
5006,HWKVANUJ,83.87
5007,RUOUWJVB,37.93
5008,ALVZXYZY,36.37
5009,WLFJDPEL,9.04
5010,COYZGIHG,89.8
5011,ZUEZFUIP,25.69
5012,ACXMICRJ,46.68
5013,BCZJEMJE,44.21
5014,SMADQIKE,15.65
5015,QTJSJBKL,25.04
5016,NTLWCPIR,83.07
5017,ZONHYNZB,44.7
5018,RZHWLVEK,30.09
5019,LUVMLWPQ,4.89
5020,IHPJNVSD,98.68
5021,LNTFVQGB,77.21
5022,RPZGFGJJ,31.78
5023,APUOHTBK,23.71
5024,VRKOJGNP,94.15
5025,UPRYRUJR,114.85
5026,KNPUKUXT,55.88
5027,IPDCQMCN,84.47
5028,MWGAUDHQ,102.22
5029,MAZRAEXX,84.8
5030,RMDFIZOW,36.08
5031,MOXRMGLQ,15.15
5032,VLROQQRW,116.73
5033,WOSDBLES,45.36
5034,RPNKCXJQ,86.23
5035,ATOVJJQX,47.09
5036,JWZYCRPK,86.56
5037,LIVLOVGD,73.85
5038,BPQJBUZT,61.59
5039,JNIMWOEY,25.92
5040,WCRIJTWR,109.24
5041,QSHPJARH,65.88
5042,NYPVSDMK,54.45
5043,CFHPVBGO,94.87
5044,YDUNUFLE,111.94
5045,XITZXFIZ,76.0
5046,RVSHOBXR,8.9
5047,RNLGVXPC,37.41
5048,MTPBORQC,70.84
5049,NJWRDMNT,25.64
5050,HAVFCIGB,18.88
5051,IMLGQNRP,109.54
5052,IDHVOEKT,1.87
5053,XIMXAEMB,97.47
5054,IKEJLBYA,39.64
5055,KVYDYCGA,87.37
5056,SGNPRMJC,30.42
5057,KWVUOOBT,78.55
5058,XMMOJUHX,115.29
5059,XHLCPQRJ,54.83
5060,NMVXMONS,76.15
5061,VXKSRLXR,1.17
5062,UFHADEXL,39.79
5063,TDIARFWN,108.7
5064,ZWUTCZUP,107.74
5065,WEDHYTEV,115.33
5066,EEQUBYHK,114.78
5067,XXEOVHEP,105.41
5068,WUWLPPVW,29.56
5069,AEEFRJAZ,32.5
5070,RKCWDYQX,119.69
5071,UHUOXJFP,80.23
5072,RBMKNVNV,99.3
5073,QJARJQUR,31.56
5074,HVUKPRZX,34.5
5075,CKXAGRCG,44.45
5076,QMRPLNLZ,115.32
5077,PLIDIISJ,103.08
5078,IAIKRBKW,79.73
5079,VJWIRKDG,87.42
5080,DSLHSTXP,1.17
5081,QQNDFWXM,118.83
5082,YAISWBXU,16.35
5083,PXFKHEKL,65.98
5084,GVONTUHX,83.57
5085,DXMJUAZA,51.27
5086,SCHYXCAC,84.96
5087,ZLYERQBU,6.69
5088,ZCMNHXGL,3.4
5089,RLAMLTWV,59.93
5090,IYVGALWJ,19.76
5091,CFYABGEY,65.85
5092,SRVFGIJW,65.04
5093,DAZDKCYO,110.62
5094,JRNZSQTF,28.43
5095,LNGVWCCB,71.18
5096,ERWSDKML,99.77
5097,CUFFTVOD,45.58
5098,BQCJLEJN,43.83
5099,TXINTBDD,44.32
5100,ZGMBVIRZ,34.12
5101,QBITLRFH,55.19
5102,WISUVEWH,109.14
5103,ZIEPBWKE,85.7
5104,TGHIDSGZ,108.82
5105,RVAHFJWO,8.47
5106,UTZWNHAF,22.66
5107,OBFEOING,37.22
5108,FEVFMUJT,43.03
5109,RGVGOENV,34.78
5110,SIZQGBCX,115.41
5111,CVMVMUVE,110.69
5112,HKOQCBLT,1.69
5113,XHCZAPPI,100.83
5114,ZWSTFXST,2.03
5115,DVGWSFOC,2.29
5116,GBCVSWMH,72.27
5117,DLLEYSMY,94.79
5118,MMEAIWLI,43.93
5119,IEFVQRSS,119.57
5120,DDKYHOVN,60.34
5121,EJMYDIMN,38.48
5122,VTTTMMJB,29.45
5123,SNFRDDNY,92.07
5124,AACZNEPY,2.21
5125,SNICZGTG,63.86
5126,UBFCBUBG,56.08
5127,NHYMUHTN,28.34
5128,EMMEGFVU,114.87
5129,NHKBETSH,78.66
5130,WVXZGCLF,48.95
5131,CFPNXPQP,102.8
5132,CPQAXHHD,73.01
5133,PYTOKCJO,16.52
5134,SGPEBJKS,25.43
5135,NZAQGFTL,15.55
5136,PEHKFNUQ,118.16
5137,TMEVLLPV,61.56
5138,EPQSGUPH,58.08
5139,LLUXMXVC,117.04
5140,UDTXTSZX,32.28
5141,UUVMYRSS,93.25
5142,BIKCPMGH,14.67
5143,EHPPKFAN,64.73
5144,EAMVNFNE,98.33
5145,RKSJPOCS,67.8
5146,VESASEIJ,5.87
5147,RQLUCGVG,3.5
5148,DOSAHPIK,30.06
5149,FKGFVIXQ,77.47
5150,ZTKQZZIZ,23.05
5151,NNYJFYVH,27.26
5152,LLYUMIIA,54.63
5153,CRVXYKES,13.86
5154,EQGVKFER,17.75
5155,TJSRVZNT,93.22
5156,GWYUZAUQ,58.82
5157,JXOUFSBD,101.07
5158,ZYYUYWVL,25.19
5159,MAZMTWBI,101.6
5160,DMXXNHYQ,76.57
5161,GBGHLLCQ,112.18
5162,UDHWKRNL,115.96
5163,NWXPKLCK,81.11
5164,HCRLHPUN,100.41
5165,AJQPSYGV,117.14
5166,SMDFPOBQ,85.91
5167,WDTFVZKT,56.02
5168,WCWKSEMU,41.28
5169,POWYRGWS,111.15
5170,NFZSGOMB,72.69
5171,DJPVMXRR,56.46
5172,AQKMEHXI,84.36
5173,PCJJDZIJ,118.02
5174,QIWOEBRD,41.91
5175,EUDQQVHQ,42.82
5176,GDYAAEEB,41.16
5177,BGTOKBYT,43.0
5178,KTKMQBOU,65.8
5179,AEKXRHUR,38.13
5180,PGMPPCMF,14.59
5181,KCQEKRTD,75.1
5182,VVQTELYF,87.5
5183,KZLCRVVX,78.86
5184,FLTQUVVA,116.45
5185,HJEDVLEK,43.95
5186,VHGAUOVK,32.36
5187,GJRWIRSK,50.97
5188,HZRJWJCY,100.37
5189,JRAVAALI,49.07
5190,FQMOQOPY,55.54
5191,IHZCNFHZ,75.74
5192,XGEGIBAI,99.2
5193,WZIOMVHT,96.96
5194,LGRNOOOV,13.75
5195,OUSPEHTR,15.49
5196,FJZPIZHC,106.49
5197,CRUATMAE,67.77
5198,LGYDROEW,21.03
5199,YDQWUYSY,99.9
5200,AINLCWQV,14.5
5201,HMNPEXAY,43.6
5202,KRGAENTC,79.39
5203,DUQMQXBU,21.16
5204,SOLAUIPD,76.86
5205,FPLSNOPQ,98.77
5206,OUYYUQBR,32.78
5207,QKEIQPKY,83.71
5208,SBMAIKJK,98.17
5209,GHOPCNRE,81.26
5210,OQMBQENR,18.07
5211,ZWGODSCW,6.91
5212,OYCLHXUG,104.18
5213,GGURYLXZ,18.46
5214,CVCDBCVL,74.09
5215,WQRUZUGK,38.61
5216,WXKMSFDX,20.61
5217,FLQHONNR,28.12
5218,QWOMPZOS,61.56
5219,LTMMDEVD,45.53
5220,WHPPDBWO,92.38
5221,FVPPYJLT,116.25
5222,DNFXQREM,45.4
5223,TXMDVWRY,13.67
5224,RUPVVFZK,16.53
5225,DXFEEXCM,43.28
5226,VHAVKENN,4.11
5227,BONQGGXA,51.67
5228,EUCDWDRO,70.26
5229,HCJXYVFL,33.57
5230,KATANELK,119.89
5231,WDCPBWSI,8.92
5232,GGKMKFMV,16.85
5233,TUDOXVCX,85.41
5234,THASEHYS,50.0
5235,WSMLJNFE,26.23
5236,LUUTXSYC,97.91
5237,QPOOLKEO,97.02
5238,GLZJGQWS,53.27
5239,TLLOJEWD,45.21
5240,JZRNQAXI,93.78
5241,FXBSRGAP,53.23
5242,UCKMIWYL,15.62
5243,CZSKWFRA,34.32
5244,MDHCYTLD,16.79
5245,NTEKSSPM,88.11
5246,SGTVEEXQ,33.35
5247,FIZOPMUD,69.42
5248,NIRXHYAJ,95.63
5249,EAJOCMLN,104.04
5250,ICWHSHAC,42.0
5251,ONSWBTAP,8.92
5252,MBPSCPGM,72.41
5253,LYWTGYKB,52.09
5254,LEFWJUMH,79.71
5255,ODWSGAJI,80.37
5256,QANWIZFL,22.83
5257,AMYRFJCO,72.07
5258,MZQBLLZP,94.36
5259,AKXARLKK,96.46
5260,IHIPQUPE,48.87
5261,PILSSGPI,81.71
5262,XWPSRKIQ,44.02
5263,LGWVKCAC,14.11
5264,RURNUQWX,5.86
5265,PBCUNVCG,14.98
5266,BQUVNVFJ,46.87
5267,PDOPRNLF,118.61
5268,VPGXSGIK,114.52
5269,ZYUMUSCS,57.5
5270,SDDGEJTB,101.49
5271,FSEPFJFE,116.02
5272,EOUJDPIU,44.62
5273,OXTCOTKV,27.11
5274,HIPTPGZO,83.64
5275,NUYZYEZC,88.79
5276,IFISWRKO,60.93
5277,LLZPJZDQ,103.61
5278,QWOOQZNJ,22.98
5279,QQGDDAMF,61.6
5280,YIVGEEBG,19.46
5281,OKBFPWQL,36.19
5282,YHTUMIJW,25.08
5283,PKGNNBVB,6.05
5284,ZTFPRILU,113.94
5285,YBMPPQFX,69.98
5286,GTQVUQTN,79.72
5287,BCSCKNQN,118.12
5288,IGEJRBVC,27.64
5289,XJTDSJLX,113.98
5290,ZBEGQKVY,92.07
5291,DZXUIOZY,29.75
5292,YTZPSICE,76.03
5293,DVGSUKYF,20.41
5294,EMGZBHCK,60.54
5295,AWWRHVCP,31.32
5296,AJQMSZAX,107.9
5297,ESTIYQOO,38.66
5298,LNVWCKKN,14.44
5299,LZYIELPD,30.07
5300,EQORZFBI,50.17
5301,CCTHITEW,40.65
5302,FAQHSKYD,115.93
5303,JKVSQSYO,42.53
5304,QPHJTYKE,94.47
5305,NQAUKIPL,14.28
5306,IEAHBMUK,34.24
5307,VOHTTSZJ,77.14
5308,CTILYEMM,65.45
5309,ZIVAXTIQ,81.91
5310,QLKOQVJW,89.59
5311,QYYOENSB,57.77
5312,YAMDMQFM,30.32
5313,MFNIJLIF,23.06
5314,OVENDXQN,10.48
5315,AIOUUAIJ,17.93
5316,UCCYDRJG,69.18
5317,UOMZKZFO,47.0
5318,HMGRYWYZ,117.1
5319,CJZTKIWD,13.6
5320,PCLMKFWX,3.76
5321,QKLJAJBU,60.87
5322,VPMALWRM,47.27
5323,IIYQSKXH,41.37
5324,JASWRNLP,88.35
5325,EFUEJART,111.23
5326,CMGEVBUP,4.76
5327,XQTQBCSN,42.56
5328,SHWBQFNJ,36.35
5329,OMPAUUFT,36.25
5330,LBVPGBDT,20.86
5331,BWWOICCF,25.17
5332,NUNVEMSC,109.32
5333,YDNMNPFY,105.21
5334,ZYAJEPSI,37.26
5335,KJQKLIPR,36.67
5336,AJPSCRVW,68.27
5337,WIKNLJUR,87.17
5338,DZKDHKBI,37.79
5339,ZSLGNETL,12.43
5340,JYEPOUZN,6.54
5341,EFSERFBB,7.08
5342,LPFDCJMB,54.27
5343,KHHKOMNX,19.16
5344,CHADPONL,103.21
5345,SWCYOSGM,69.83
5346,BMWRKRVK,27.06
5347,CSHJNEPM,67.33
5348,LJZAIIEA,36.35
5349,WZUYZKAM,68.51
5350,QUHSDVHY,60.9
5351,PRLPQNJD,2.46
5352,FZRHHAGY,78.38
5353,GGPCAANG,49.37
5354,PWHPHRUF,37.91
5355,TQKSKLUV,116.21
5356,CWYFSIQT,12.87
5357,IAKWFKQA,112.15
5358,NECRFXXV,77.5
5359,BOGHUMPO,103.9
5360,VOGWERVF,43.55
5361,AVRDGEQW,103.93
5362,PAAKNPDW,26.82
5363,ACKKXSTS,94.93
5364,VDETMWUX,41.72
5365,INBYIRNO,119.22
5366,VIEHCFOZ,6.8
5367,KEPEOFBI,4.85
5368,ARGGBTZO,71.47
5369,VJJHRFKS,49.19
5370,RLOOGLKD,2.78
5371,OLKEODTE,114.0
5372,EVPURDKX,1.37
5373,YKUDVRIC,42.64
5374,ADIZJZJN,34.05
5375,QUSHPSGG,56.2
5376,KQURSRHT,15.79
5377,EZPGWGNQ,61.42
5378,UQLWILKY,119.78
5379,BPEZUNGA,94.33
5380,IQBQTJOD,91.63
5381,QUZLFHXM,83.9
5382,KRHCKAOF,18.15
5383,XCERMZCE,90.89
5384,SSRNQAGH,23.02
5385,JEDZFCLD,92.82
5386,OENWKQRO,89.82
5387,PMQQRNSN,8.49
5388,INCUWOJU,97.8
5389,ADNMNGZT,66.84
5390,XCKTHROQ,91.86
5391,RBXKVWCY,28.24
5392,QJGNZKWQ,44.72
5393,ESDXORRR,117.17
5394,YYTJQINA,34.14
5395,KTSOPWMN,43.33
5396,DCERQURP,60.11
5397,TPRGBOHC,112.2
5398,ZLCTMWZN,20.74
5399,ERYNMEVN,3.33
5400,MKVCUGZX,41.65
5401,VMGVYXYT,54.32
5402,BZFGRTHD,63.69
5403,PNHPFBES,77.2
5404,NMBWKRUH,68.11
5405,SNKWRVHN,41.68
5406,SZXFICJS,63.52
5407,INCBYBUH,59.22
5408,NKNOUEMD,47.75
5409,BFVBHJSB,90.54
5410,HIKRTLDT,96.75
5411,PDMIEIDP,73.88
5412,BRYYEQKL,81.85
5413,RPBCTPUH,35.02
5414,BOQRCFZA,78.18
5415,IHWNMGQJ,63.13
5416,ZCNJOYQN,109.0
5417,IKHAECRN,50.82
5418,CZLPUBJE,24.51
5419,HAULINBZ,97.35
5420,CTRIYLJY,28.12
5421,VYKNCATY,77.56
5422,OHYHQTDG,12.87
5423,XWBGSWHB,45.12
5424,XLWKAMHF,31.39
5425,NPZAFZSB,10.47
5426,GITHBLYH,101.38
5427,QAGVUXCB,53.07
5428,KOMKOXTW,80.65
5429,HVYTSLUA,50.48
5430,IZWRIPCB,30.15
5431,IVVMCERY,81.98
5432,LVSXUFNL,97.41
5433,SSSUIFUC,71.38
5434,XDGWWXEK,6.2
5435,QEMNCCRL,117.53
5436,JPXRDHKC,9.68
5437,DGRRJZCJ,43.28
5438,WOLQSRXT,63.38
5439,VGAWSFNC,57.17
5440,EFUVTAPQ,26.32
5441,CUEISYMJ,2.67
5442,YXDRMPAQ,99.17
5443,ARZNETPL,78.21
5444,POXNAVCV,35.32
5445,ADYUDDEO,38.13
5446,OJEWZFWJ,11.66
5447,IVWFCFIN,90.59
5448,QWEEGUCF,110.47
5449,LXHUCRYJ,8.28
5450,UXQJXPAS,21.72
5451,DOWTBIUJ,58.64
5452,ILLMEJBC,114.75
5453,RRPWAYFR,63.49
5454,AGCLFOIY,65.14
5455,KBDWHNTW,77.15
5456,PYRLXQHF,52.43
5457,YHKZHKSH,103.38
5458,ILVGRZRI,12.54
5459,QTPYSXJF,61.42
5460,IVBDYOSC,5.52
5461,MPIZHGZJ,111.3
5462,UHTKMAPZ,8.59
5463,TIYMWOKQ,10.61
5464,QVIBXMCP,78.75
5465,WBGZKOLC,71.23
5466,HBETIBSJ,54.89
5467,KMFMZJRW,5.88
5468,XTTKHDHH,63.25
5469,AUMHSTJT,49.89
5470,JSXNMBIH,89.6
5471,VMQXYKGG,76.69
5472,KIBBQDYG,33.08
5473,WJHAUNYA,89.62
5474,JDTSKBNO,94.59
5475,KWUHGWGX,38.35
5476,QCKZEVJF,37.73
5477,KGGEGTEK,108.34
5478,XCYVEWVF,80.97
5479,GUWYSXUS,67.62
5480,NEJEATLU,77.26
5481,RCXOMOWO,50.06
5482,UURFJZUM,12.18
5483,CXPCDLLE,48.42
5484,XNHQTLOW,112.15
5485,GCQWUXJF,2.4
5486,VHCVZQGD,71.51
5487,MIMGDHJM,90.66
5488,LFQDQMQI,20.31
5489,VXPMIOTM,55.18
5490,BZRCRBKZ,83.34
5491,CMPOFHVB,118.1
5492,SIPGCDYW,30.86
5493,WZZQMMRZ,50.37
5494,RYALATXH,103.73
5495,TTNVKBJF,99.67
5496,NTHCTRMF,95.1
5497,FELPCPQF,3.03
5498,RHRPLOLO,98.98
5499,UEVTRJPO,35.08
5500,HEUPMFHM,86.9
5501,TJDNPCTU,89.06
5502,SYPGCMOL,53.15
5503,PKLIPABX,59.16
5504,FNIWZEPT,45.33
5505,LWOAULXC,15.35
5506,QZTAOTIH,106.86
5507,UYKJEAVZ,76.58
5508,HMZTCREY,12.93
5509,OMAJALBR,6.34
5510,ZKHEUEWL,102.89
5511,LJJGHZMP,39.59
5512,MOMVWBYP,59.56
5513,JVVLAJEO,104.13
5514,NTEGJWXQ,108.11
5515,XVXETKNG,33.67
5516,ZRUTSAVU,61.8
5517,AEHXBMKQ,60.25
5518,ZOTZRZWU,44.22
5519,YJJBYBSO,26.3
5520,CQBBZQYY,80.8
5521,TRKXKAQN,57.01
5522,JNWTMRFY,109.75
5523,TOBOIMDV,52.05
5524,XDWESMNV,83.95
5525,LUSWFPWK,3.29
5526,FLRWTCGE,77.57
5527,XQGVWNSQ,39.47
5528,KWAXWSQH,67.08
5529,PONKIBSK,91.38
5530,LTSXWULW,49.4
5531,EERWBZSI,62.7
5532,QBISXDAC,104.61
5533,YHNBRFKL,86.01
5534,MLSCLFCG,84.03
5535,DQWMCTGY,78.82
5536,GXILSIMN,38.14
5537,WQHCOHJO,44.39
5538,AYVCLSGP,62.79
5539,RCCZKTQN,95.74
5540,RGWNLRWS,88.77
5541,ZBCSHFVO,101.39
5542,FYCBCWBJ,69.34
5543,ZTTDFEWU,1.41
5544,OODAPQOR,97.66
5545,HYMYCESS,3.12
5546,FDHOSGJD,22.08
5547,YHBELSZU,98.94
5548,UPHREOIT,58.11
5549,BVUUOJMW,24.48
5550,RMDDCVTT,40.92
5551,OJAZUGZE,119.06
5552,PWIDBBBP,5.08
5553,MBSNCZLW,92.08
5554,LJKZNOXR,79.03
5555,JVWLRRQE,18.89
5556,MJDEQHQC,112.52
5557,IHYQDGPF,14.28
5558,IDECJCSJ,66.59
5559,MDJUFGZZ,88.54
5560,INQPDCLH,38.59
5561,WCRJIQAU,108.06
5562,MPNAULEY,79.79
5563,YTWSIDLX,68.03
5564,BFYUBZQO,104.97
5565,VHFQNRIF,44.8
5566,ORGASPUZ,74.64
5567,UQMFRIQH,107.23
5568,PHFZCHDE,71.39
5569,GXGHEMIL,20.9
5570,UCGCCHSU,104.23
5571,WOYTFTXS,42.35
5572,AXLTJBAA,110.77
5573,XWLSCOFK,40.27
5574,OIVCUPLN,103.57
5575,UYZKEZHA,47.5
5576,BZKXQCKK,73.03
5577,FUBTGODU,81.64
5578,QFZWHODC,37.82
5579,NCZBQNJJ,75.52
5580,XNTOBYEZ,58.24
5581,WQAJQJCM,91.09
5582,YMARLBYT,37.92
5583,JZWGOVHP,100.3
5584,IOCQWKOD,46.25
5585,YNDUYLHP,72.98
5586,CNLCJUSD,53.46
5587,JENMQVRS,56.71
5588,DHLRKHIE,70.88
5589,YCXONELY,117.36
5590,LDBHTGVA,31.17
5591,PNTNYCJH,119.94
5592,NEANOJRN,53.41
5593,NQTTROPT,35.99
5594,ZVMUDJTH,67.54
5595,YKHPZRSM,103.53
5596,DXRVOKLK,72.35
5597,ZRWDIYMM,44.31
5598,NDOBNBSR,68.37
5599,BDYOQCIT,90.26
5600,LELVJPCX,22.31
5601,TBGOBOFP,47.76
5602,OFUDXFUP,83.67
5603,ATCJCEJR,106.77
5604,MFMAGMYA,26.87
5605,IUYFTDTH,36.45
5606,NURXRSMF,101.38
5607,OTWJMWOL,71.78
5608,WIVABRNW,81.97
5609,CQESVCQN,120.05
5610,XEOJETQD,73.14
5611,JSRQHJPQ,72.64
5612,AXXDBUTA,114.26
5613,OTSRIEVD,89.32
5614,MJIUKULO,17.89
5615,GLYEQRDA,11.82
5616,PTTKTKKF,118.86
5617,SMWZLLSD,35.49
5618,BEHFBTYM,102.69
5619,PDHLKZBL,100.28
5620,OVHCNYQE,8.22
5621,WDPNFZZC,103.18
5622,EOGHBQCR,55.43
5623,MNPWSSCP,23.94
5624,TSEGSKAM,80.9
5625,CJYUKLUB,70.63
5626,SJCTYYVW,48.47
5627,AOGRUXIB,16.79
5628,MEWZHIXM,97.3
5629,EZNBQUUL,90.71
5630,MXZHVVCD,80.67
5631,SQPPYJJD,16.47
5632,DSSBEAEZ,79.13
5633,GGHSTLAB,57.16
5634,QMIQUGVV,108.7
5635,WNUATKWY,109.4
5636,EOUGGMWK,70.78
5637,HKQMWGVP,6.9
5638,ZWZNXIER,86.24
5639,CNGGVHDH,5.51
5640,SOPDVTLP,16.09
5641,BQUWNKFN,29.2
5642,RUDGISNE,105.04
5643,UJAFJQWT,117.94
5644,HJOKFSXV,63.26
5645,WAXBDIZZ,79.91
5646,ZMHYGQDE,81.77
5647,RJYOKVEP,4.87
5648,KPGYOCBY,14.88
5649,RZEVYWDC,45.95
5650,RQQGVGSG,47.76
5651,QFZOUBHC,40.43
5652,FBBCBZQG,62.73
5653,YRMNXRDT,11.96
5654,TMAMZKPY,41.3
5655,USMYYISJ,88.92
5656,FZIHOHQG,48.3
5657,QMFBNVBA,108.08
5658,HYTOFTXJ,64.06
5659,LPYRORYT,66.14
5660,WGIQTFHW,16.47
5661,PWZYOMJO,1.09
5662,PYPECDHT,114.96
5663,TFDCQDRN,26.85
5664,DVONFTWU,64.44
5665,HWMVRMTY,45.03
5666,FWXZODLJ,72.67
5667,HGWGPHDZ,90.58
5668,CATBAZXH,83.14
5669,UBKDKEDP,117.53
5670,RVWYUMCK,50.7
5671,DDLZWIFY,91.56
5672,QLCBZJMD,64.59
5673,FTLNYFKC,9.65
5674,GBQWWDXG,5.15
5675,PAQDETVT,2.22
5676,RZDATJIY,9.43
5677,VVHBDSEY,81.1
5678,GSQEMDFQ,59.88
5679,OUPMZDDE,89.15
5680,VFBXZBKF,31.04
5681,CVNATZJD,111.24
5682,VFZXGEAN,113.42
5683,PEDOUUND,71.0
5684,POKTLALC,80.96
5685,POGQDLFM,98.97
5686,RLJAARVW,39.44
5687,BTYRGYWL,79.04
5688,MUJHBRNB,79.59
5689,FPRQQZFI,34.21
5690,OMZDAAFD,75.53
5691,BHLQOYQX,76.85
5692,LZZIRONJ,101.21
5693,NGKRQBZJ,21.79
5694,ACZWKDIM,44.01
5695,WKXCDTKF,1.33
5696,DEXRTODH,74.94
5697,TBRNSSAM,41.72
5698,MVYLGWUC,32.7
5699,KCBCLLOZ,97.24
5700,BOTIIZQX,41.49
5701,ZURWBLCB,9.76
5702,IVWDIRHL,119.16
5703,BCGRDVZU,71.84
5704,COTTZSQI,58.46
5705,CMMSDYNG,7.32
5706,DXWOCXFF,95.86
5707,WMFSLTPK,23.48
5708,AEPJGZRV,75.55
5709,MECIICEO,25.26
5710,XYMRERMM,102.47
5711,NDZCWRSU,92.42
5712,KVMCLKHI,94.04
5713,AWTSLCLV,52.12
5714,QBAGRFOJ,65.27
5715,MSUDWZZW,96.38
5716,AICMVJMY,7.61
5717,HCIUILXY,12.17
5718,TAEMPIFV,56.54
5719,HHDDAPDS,20.47
5720,ZAQPJGVV,25.92
5721,DQLZKPIV,72.47
5722,WVGOHAAC,32.72
5723,XXKQQMAZ,66.37
5724,ECXDXKHS,45.83
5725,FYPFAQDD,83.33
5726,WYWOVWTN,6.21
5727,QGZOPVJS,78.54
5728,ILGQRSVS,35.61
5729,WXQKNAGV,88.34
5730,WJBKRNMR,37.63
5731,JJLMPATS,35.5
5732,RJMKXPJR,19.9
5733,XSZSTRXX,113.71
5734,WTCQCJWL,58.39
5735,HVFUNLCX,25.8
5736,UJYIFZZF,110.69
5737,YBJUXRWS,110.16
5738,TDXLRDYW,71.41
5739,ZTSNFWCV,54.66
5740,PTXVJPEG,26.94
5741,HURHURJP,86.48
5742,FXLVLPWN,110.07
5743,NPOWDDDB,42.25
5744,GZMBEOPS,21.59
5745,VSNJWKBL,14.52
5746,QDWFSHOF,43.95
5747,ETVSXJUE,51.21
5748,AXVLYBGK,21.47
5749,NRYKNFPO,114.63
5750,FIIRWHSZ,5.3
5751,MKIIXYRC,90.46
5752,RGDFRQUF,76.95
5753,VNEBGWXV,19.18
5754,TVMMOXFV,58.7
5755,JWMESXPR,15.67
5756,RYRNIUGL,18.9
5757,WTSRSMMW,59.46
5758,ASYLNONI,90.34
5759,RMDABXOJ,36.78
5760,CKSLBTIM,57.5
5761,MIUSHBMI,30.61
5762,VITABXJG,28.42
5763,NWZXLHEJ,113.35
5764,JQEQLWXU,88.3
5765,EAHUPZCX,67.03
5766,MBZSTQYP,59.76
5767,YQHWXEJL,40.94
5768,VXXVDVNF,108.75
5769,HFETXCTG,6.03
5770,VQECRKXQ,5.16
5771,IKBEXRUV,90.1
5772,NIMKESED,10.05
5773,KJZQRQHX,110.09
5774,ZUBOMCGO,37.91
5775,ONDGQYBB,8.85
5776,YZZLCCMR,83.9
5777,ANIEMEIW,28.95
5778,IQDFPADF,16.07
5779,QXFSLNJP,99.64
5780,BTKLWSOY,2.25
5781,WXUJLBGG,36.69
5782,CAQRVOKL,57.62
5783,WYXJXUMC,14.56
5784,AWRXTIUS,112.13
5785,SSZICDOF,34.95
5786,QGVTIWXK,3.29
5787,GGQMUZMC,78.68
5788,GZKTYOZQ,7.46
5789,SDESTGTM,66.41
5790,SVGQYJAZ,95.28
5791,QMQPJIIC,112.13
5792,QWCIMBIR,28.79
5793,BCHMHYEV,81.21
5794,BNUNEFDT,64.51
5795,DHWBMPRB,70.24
5796,CBHCMNBI,37.1
5797,IEWVGTOJ,39.7
5798,BJZQBQZH,54.16
5799,ZDUCGZOU,117.61
5800,LOYAUOSF,41.21
5801,BIXTAAHZ,7.26
5802,FZHKUZYU,79.92
5803,SISZDQBS,20.67
5804,ROJHSDHJ,44.78
5805,XNXFSOYP,39.28
5806,PVOVQKLS,32.93
5807,HEOZIZYS,98.74
5808,RPVGTXFU,98.57
5809,SULTBDMZ,18.11
5810,MPGKMMVP,46.3
5811,USVWCHTF,8.65
5812,YUCHYLLL,18.46
5813,DNWYGOVS,116.13
5814,ITZYRZDP,103.03
5815,UEFTFNKV,100.16
5816,ONHFMDVS,88.82
5817,UOZQJVFP,42.45
5818,MMHGLGCX,27.99
5819,CDECEOBE,36.27
5820,YWMPZSVD,41.81
5821,IEEEURSS,102.92
5822,XZKNCYKJ,25.04
5823,PQVPOLLV,75.6
5824,LZAEQHNF,97.45
5825,YOGQLFLS,19.22
5826,TNIUVYJD,56.24
5827,AZACJNGI,22.15
5828,LBKGVDZF,93.93
5829,RLXPEOVL,53.74
5830,WPQOIZAN,4.93
5831,OXMJGYZK,3.43
5832,DLHWWOFT,5.58
5833,PVULFCKD,27.18
5834,PERWBMGX,37.89
5835,TFQIWROD,93.76
5836,XAIGLFGU,24.4
5837,KTZUEHZD,109.92
5838,HNZZNXAM,55.93
5839,PKJFSZNG,51.71
5840,DPHZFEWB,34.51
5841,LNAMIWVL,62.68
5842,YZFSRSQQ,48.68
5843,OOGEUZNC,16.31
5844,YHMGUNZO,10.47
5845,PFCYRDYJ,95.56
5846,OKBLUBYP,19.04
5847,EDGLREPE,26.4
5848,OZYFIZKH,100.53
5849,TOSWWFGP,80.71
5850,XVKBHFTA,17.2
5851,QNNGDOPY,88.91
5852,BPAIGXTR,85.37
5853,AYZKQEZF,9.66
5854,DTEOCODP,106.78
5855,XKJHGABN,101.61
5856,JQRWTLYO,27.72
5857,TEUYTLNJ,77.07
5858,IKIPXNOU,53.22
5859,URPCWORO,104.34
5860,DSLWUTGA,18.24
5861,PZJGAOAH,4.77
5862,ITWNFFVZ,68.1
5863,UGIYDTIW,33.96
5864,HUMMWMSH,23.5
5865,EPIALFQF,2.39
5866,KHOZVBNK,30.73
